uic;name;lon;lat
8038389;Bretten-Rechberg;8.701614;49.032596
8039116;Albstadt-Ebingen West;8.99698;48.21139
8039248;Bruchsal Tunnelstrasse;8.594378;49.119549
8039249;Bruchsal Schlachthof;8.609716;49.118928
8039250;Heidelsheim Nord;8.645252;49.105113
8039251;Gondelsheim(Bd) Schlossstadion;8.662867;49.065737
8039252;Diedelsheim;8.674472;49.039347
8039278;Graben-Neudorf Nord;8.494096;49.177958
8039279;Freiburg(Breisgau)-Klinikum;7.842755;48.005562
8039280;Herxheim/Berg;8.190044;49.509491
8039837;Teltow Stadt;13.276424;52.397138
8039856;Pellworm;8.700497;54.501691
8039876;Boppard Süd;7.595521;50.230197
8039904;Düsseldorf Flughafen;6.786836;51.292009
8039980;Nordstrand(b Husum);8.807477;54.497341
8040102;Achern Stadt;8.067706;48.625736
8040103;Oberachern;8.079251;48.614099
8040104;Oberachern Bindfadenfabrik;8.093268;48.603464
8040105;Kappelrodeck;8.116094;48.593404
8040106;Furschenbach;8.135178;48.579767
8040107;Ottenhöfen;8.151041;48.566867
8040302;Stubersheim;9.920377;48.593792
8040303;Schalkstetten;9.91133;48.611798
8040304;Waldhausen (b Geislingen);9.907723;48.635308
8040305;Gussenstadt;9.957623;48.639901
8040306;Gerstetten;10.022662;48.624836
8040404;Hamburg Eidelstedt Zentrum;9.901522;53.610375
8040405;Hamburg Schnelsen;9.906616;53.634124
8040406;Hamburg Burgwedel;9.908496;53.647614
8040407;Bönningstedt;9.910243;53.663395
8040408;Hasloh;9.919906;53.694569
8040410;Quickborn;9.904759;53.73113
8040411;Ellerau;9.923374;53.750144
8040412;Tanneneck;9.943297;53.755327
8040413;Ulzburg Süd;9.972892;53.77346
8040414;Henstedt Ulzburg;9.982182;53.795121
8040415;Kaltenkirchen(Holst);9.966825;53.834417
8040416;Nützen;9.916749;53.863663
8040417;Lentföhrden;9.889835;53.876909
8040418;Bad Bramstedt Kurhaus;9.89042;53.903365
8040419;Bad Bramstedt;9.890162;53.920593
8040420;Wiemersdorf;9.916483;53.954628
8040421;Grossenaspe;9.969829;53.980974
8040422;Boostedt;10.0162;54.017738
8040423;Neumünster Süd AKN;9.983042;54.059815
8040425;Holstentherme;9.946077;53.839935
8040426;Quickborn Süd;9.90747;53.723084
8040428;Kaltenkirchen Süd;9.973065;53.823588
8040431;Alveslohe(Holst);9.916375;53.791456
8040467;Langeln(Holst);9.862105;53.791833
8040601;Eggenstein (D);8.397622;49.075718
8040603;Busenbach;8.450563;48.929311
8040604;Leopoldshafen Leopoldstrasse;8.401099;49.097193
8040608;Bruchsal Schlossgarten;8.59406;49.131438
8040609;Ettlingen Stadt;8.409106;48.938617
8040612;Grötzingen Krappmühlenweg;8.513424;49.005343
8040613;Etzenrot;8.457623;48.914209
8040615;Marxzell;8.447351;48.863328
8040616;Frauenalb-Schielberg;8.440492;48.837294
8040618;Bad Herrenalb;8.438957;48.802428
8040619;Hochstetten(Baden);8.414438;49.133888
8040620;Linkenheim Rathaus;8.408333;49.123246
8040621;Spielberg (D);8.474626;48.897652
8040623;Berghausen Am Stadion;8.536012;49.002551
8040632;Reichenbach(Baden);8.479553;48.920482
8040633;Langensteinbach;8.50312;48.915256
8040638;Ittersbach;8.507922;48.863371
8040639;Ittersbach Rathaus;8.509824;48.865902
8040662;Berghausen Pfinzbrücke;8.520911;49.006528
8040687;Bruchsal Stegwiesen;8.598199;49.136435
8041009;Quendorf;7.172055;52.338473
8041013;Nordhorn;7.064799;52.429883
8041016;Neuenhaus;6.96998;52.5019
8041202;Zell (Harmersbach);8.064706;48.3451
8041203;Birach;8.080366;48.349519
8041204;Unterharmersbach;8.089966;48.354139
8041205;Kirnbach-Grün;8.105907;48.36193
8041206;Oberharmersbach Dorf;8.124407;48.373308
8041207;Oberharmersbach-Riersbach;8.140512;48.380789
8041271;Stendal Hochschule;11.848369;52.616234
8041272;Schwetzingen-Hirschacker;8.55634;49.4068
8041837;Seifhennersdorf;14.613706;50.935798
8041838;Grossschönau(Sachs);14.66545;50.892556
8041839;Hainewalde (D);14.704463;50.906608
8042100;Zeutern Sportplatz;8.67065;49.177989
8042102;Ubstadt Ort;8.625553;49.156748
8042103;Stettfeld(Baden);8.64374;49.178906
8042104;Zeutern;8.677521;49.178251
8042105;Zeutern Ost;8.703363;49.179087
8042106;Odenheim West;8.736492;49.182272
8042107;Odenheim;8.746388;49.17902
8042120;Unteröwisheim;8.668986;49.146342
8042121;Oberöwisheim;8.686232;49.14006
8042122;Münzesheim;8.716007;49.12608
8042123;Gochsheim(Baden);8.744695;49.109411
8042124;Bahnbrücken;8.764854;49.119447
8042125;Menzingen(Baden);8.775067;49.136233
8042126;Münzesheim Ost;8.726215;49.121492
8042200;Brohl(Brohltalbahn);7.332053;50.480872
8042206;Burgbrohl;7.283775;50.457854
8042208;Niederzissen;7.223197;50.461225
8042209;Oberzissen;7.20031;50.455137
8042210;Brenk;7.168888;50.432442
8042211;Engeln;7.156853;50.424945
8042303;Haubersbronn (D);9.550072;48.82433
8042304;Miedelsbach-Steinenberg;9.53913;48.84362
8042305;Michelau(Württ);9.53557;48.861708
8042307;Rudersberg;9.530716;48.881864
8042499;Merklingen-Schwäbische Alb;9.740877;48.52116
8042526;Boren-Lindaunis Schleibrücke;9.819096;54.58445
8042527;Rieseby Schleibrücke Süd;9.8211;54.582386
8042800;Böblingen Danziger Str.;8.997202;48.678962
8042801;Böblingen Süd;9.010509;48.677236
8042802;Böblingen Heusteigstr.;9.025771;48.675633
8042803;Böblingen Zimmerschlag;9.035225;48.670456
8042804;Holzgerlingen-Nord;9.008542;48.644557
8042805;Holzgerlingen Bahnhof;9.006945;48.637525
8042806;Holzgerlingen-Buch;9.024768;48.626696
8042807;Weil im Schönbuch Troppel;9.042722;48.620216
8042808;Weil im Schönbuch Röte;9.049898;48.62095
8042809;Weil im Schönbuch Untere Halde;9.062796;48.62044
8042810;Dettenhausen;9.093437;48.606705
8042903;Chemnitz Harthau;12.92416;50.776904
8042904;Neukirchen Klaffenbach;12.893604;50.771031
8042905;Adorf(Erzgebirge);12.873666;50.76385
8042906;Jahnsdorf(Erzgeb);12.857511;50.754946
8042907;Pfaffenhain (D);12.822874;50.750047
8042908;Niederdorf(Erzgeb);12.782341;50.728308
8042909;Stollberg(Sachs);12.773549;50.70931
8042911;Chemnitz Schillerplatz;12.927041;50.839411
8042912;Chemnitz Schneeberger Str.;12.922046;50.794228
8042913;Chemnitz Schule Altchemnitz;12.913104;50.798923
8042914;Stollberg(Sachs) Schlachthofst;12.778782;50.714229
8042915;Chemnitz Theaterplatz;12.925727;50.837311
8042917;Chemnitz Uhlestrasse;12.911852;50.806071
8042918;Chemnitz Zentralhaltestelle;12.922264;50.831627
8042927;Chemnitz Borna Haltestelle;12.894459;50.859867
8042928;Wittgensdorf-Mitte;12.869759;50.874386
8042929;Wittgensdorf oberer Bahnhof;12.841365;50.882771
8042941;Chemnitz Altchemnitz;12.925898;50.790914
8042942;Klaffenbach Hp;12.903751;50.772286
8042943;Hohndorf Mitte;12.675725;50.743048
8042954;Braunsdorf Lichtenwalde;13.011854;50.879776
8042955;Dittersbach (D);13.068842;50.926837
8042956;Frankenberg(Sachs);13.043191;50.911233
8042957;Frankenberg(Sachs) Süd;13.036378;50.902784
8042958;Hainichen (D);13.119057;50.968095
8042959;Lichtenstein(Sachs);12.626412;50.757677
8042960;Mitteloelsnitz (D);12.70673;50.718034
8042961;Niederwürschnitz (D);12.754106;50.718224
8042962;Neuoelsnitz (D);12.723437;50.719514
8042963;Oelsnitz(Erzgeb);12.693933;50.734178
8042964;Rödlitz Hohndorf;12.654033;50.742252
8042997;Chemnitz ACC;12.917936;50.796374
8042998;Chemnitz Riemenschneiderstr.;12.925472;50.785384
8042999;Chemnitz Erdmannsdorfer Str.;12.911969;50.811211
8043000;Blumenthal (Mark);12.334096;53.076516
8043001;Brügge(Prignitz);12.229208;53.256287
8043008;Kyritz;12.390945;52.942491
8043010;Meyenburg(Meckl. Seen);12.247161;53.311096
8043015;Sarnow (D);12.229871;53.11728
8043016;Wusterhausen(Dosse) NE;12.456704;52.888351
8043017;Wutike (D);12.352854;53.004316
8043018;Bölzke (D);12.269615;53.107382
8043031;Rosenwinkel (D);12.343197;53.038194
8043200;Dünsen DHE;8.627573;52.924916
8043201;Delmenhorst-Hasporter Damm;8.645525;53.038599
8043202;Delmenhorst Süd;8.640722;53.04844
8043204;Annenheide;8.650319;53.024122
8043206;Gross Mackenstedt DHE;8.703535;52.997922
8043207;Heiligenrode DHE;8.698955;52.981461
8043208;Kirchseelte DHE;8.678321;52.954896
8043209;Gross Ippener;8.632519;52.949135
8043211;Harpstedt DHE;8.600783;52.911543
8043475;Riestedt (D);11.379856;51.484021
8043802;Langenmoor;9.663746;53.772441
8043803;Sparrieshoop;9.685207;53.781294
8043804;Bokholt;9.716843;53.786107
8043805;Vossloch;9.735868;53.790602
8043806;Barmstedt Brunnenstrasse;9.761888;53.792619
8043807;Barmstedt;9.772007;53.792978
8043872;Hamburg Hörgelsweg;9.903627;53.617283
8044081;Rövershagen Karls Erlebnisdorf;12.2383;54.16
8044100;Wahlheim(Alzey);8.09992;49.719105
8044101;Freimersheim (Rheinh);8.086508;49.710777
8044102;Kirchheimbolanden (D);8.016526;49.668545
8044137;Alzey West;8.107255;49.740978
8044400;Bannemin-Mölschow;13.836052;54.071262
8044401;Bansin Seebad;14.129385;53.964389
8044402;Karlshagen;13.83143;54.116755
8044403;Kölpinsee;14.022905;54.03529
8044404;Koserow;13.999275;54.045335
8044405;Peenemünde;13.773084;54.138762
8044406;Schmollensee;14.077246;53.982272
8044407;Seebad Ahlbeck;14.187859;53.935478
8044408;Seebad Heringsdorf;14.169586;53.949836
8044409;Trassenheide;13.868517;54.081378
8044410;Trassenmoor;13.86781;54.091046
8044411;Ückeritz;14.049809;54.013918
8044412;Zempin;13.959447;54.06598
8044413;Zinnowitz;13.903359;54.075564
8044415;Ahlbeck Grenze;14.215549;53.921966
8044416;Ahlbeck Ostseetherme;14.177287;53.944426
8044420;Stubbenfelde;14.033515;54.028074
8044421;Heringsdorf Neuhof;14.148259;53.952765
8044423;Buddenhagen;13.68228;54.001561
8044424;Hohendorf;13.730268;54.02727
8044425;Karlsburg (b Wolgast);13.609802;53.982447
8044426;Wolgast;13.769087;54.043949
8044427;Wolgaster Fähre;13.790624;54.056376
8044428;Wolgast Hafen;13.779963;54.051845
8044901;Bremen-Farge;8.516602;53.2052
8044907;Bremen-Blumenthal;8.58118;53.183635
8044908;Bremen-Aumund;8.617338;53.185226
8045010;Haselbrunn;8.975309;47.74453
8045013;Stahringen;8.976275;47.787663
8045014;Wahlwies;8.965227;47.814176
8045015;Nenzingen;8.964728;47.841348
8045016;Stockach NE;9.005731;47.85009
8045502;Ruhmannsfelden;12.99151;48.989413
8045504;Patersdorf;12.993409;49.013394
8045505;Teisnach;12.994268;49.039375
8045506;Böbrach;13.014504;49.052994
8045507;Gumpenried-Asbach;13.000993;49.071832
8045508;Nussberg-Schönau;12.965009;49.07065
8045509;Gstadt;12.944043;49.064357
8045518;Schnitzmühle;12.915158;49.070409
8045545;Melsungen-Schwarzenberg;9.561228;51.146395
8045576;Viechtach;12.889374;49.078858
8045600;Alsdorf(Westerwald);7.890486;50.78089
8045601;Schutzbach (D);7.903878;50.758491
8045602;Niederdreisbach;7.922511;50.755516
8045604;Daaden;7.963642;50.740469
8045606;Biersdorf-Ort(WW);7.949036;50.748273
8046158;Büsum(Schlesw);8.867113;54.133822
8046160;Jarrenwisch;8.962896;54.212081
8046162;Reinsbüttel;8.906647;54.181206
8046163;Süderdeich;8.911247;54.198185
8046164;Tiebensee;9.019229;54.219487
8046165;Wesselburen(Schlesw);8.932718;54.207179
8046166;Albersdorf (Holst);9.292151;54.14632
8046167;Aukrug (D);9.78581;54.082398
8046168;Beldorf (D);9.356217;54.125266
8046169;Beringstedt (D);9.537501;54.113667
8046170;Gokels;9.470081;54.118755
8046171;Hademarschen;9.414475;54.122809
8046173;Hohenwestedt(Holst);9.654161;54.086589
8046175;Neumünster Stadtwald;9.962863;54.08343
8046176;Nordhastedt;9.180298;54.16897
8046177;Osterstedt;9.575455;54.102219
8046178;Wasbek;9.898016;54.075581
8046236;Berthelsdorf(Erzgebirge) Ort;13.380147;50.86789
8046237;Holzhau(Erzg) Skilift;13.576665;50.73383
8046272;Berthelsdorf(Erzgebirge);13.363608;50.875591
8046273;Lichtenberg(Erzgeb);13.403754;50.840179
8046274;Mulda(Sachs);13.413153;50.808999
8046275;Nassau(Erzg);13.485766;50.769601
8046276;Clausnitz (D);13.4986;50.755842
8046277;Bienenmühle (D);13.528533;50.740399
8046278;Rechenberg (D);13.559902;50.733931
8046279;Holzhau(Erzg);13.591861;50.73414
8047001;Mühringen;8.759939;48.419884
8047002;Bad Imnau;8.770092;48.404155
8047004;Haigerloch;8.801301;48.3702
8047005;Stetten (b. Haigerloch);8.812741;48.353415
8047007;Rangendingen;8.893859;48.381115
8047011;Hechingen Landesbahn;8.968155;48.359052
8047012;Schlatt(Hohenz);9.025203;48.343544
8047013;Jungingen(Hohenz);9.038123;48.326187
8047014;Killer;9.060828;48.315684
8047015;Hausen-Starzeln;9.068047;48.301744
8047016;Burladingen;9.113057;48.290055
8047017;Gauselfingen;9.163284;48.276178
8047018;Neufra(Hohenz);9.186292;48.246147
8047019;Gammertingen;9.217149;48.250699
8047020;Hettingen (Hohenz);9.229298;48.217364
8047021;Hermentingen;9.217467;48.200845
8047022;Veringenstadt;9.210822;48.181412
8047023;Veringendorf;9.199108;48.160279
8047024;Jungnau;9.213664;48.139161
8047025;Hanfertal;9.235652;48.099767
8047029;Mägerkingen;9.222604;48.2878
8047030;Trochtelfingen (Hohenz);9.246268;48.307542
8047032;Haidkapelle;9.261571;48.360626
8047105;Einbeck Otto-Hahn-Strasse;9.89291;51.814478
8047218;Rickling;10.168318;53.999058
8047220;Fahrenkrug(Holst);10.253159;53.943962
8047221;Bad Segeberg(Holst);10.308163;53.933805
8047223;Wakendorf;10.365956;53.866266
8047224;Fresenburg;10.390584;53.842599
8047333;Strohkirchen (D);11.318463;53.398386
8047334;Jasnitz;11.374058;53.386389
8047336;Gross Laasch (D);11.534139;53.346481
8047337;Neustadt-Glewe;11.593779;53.37764
8047338;Dütschow;11.678565;53.40194
8047339;Spornitz;11.710976;53.412351
8047341;Lübz;12.025536;53.466802
8047342;Passow(Meckl);12.053749;53.508018
8047343;Gallin (D);12.129003;53.516599
8047344;Karow (Meckl);12.272265;53.540271
8047346;Malchow(Meckl);12.423808;53.48201
8047347;Nossentin (D);12.452177;53.521594
8047348;Jabel (Meckl);12.547559;53.545263
8047349;Schwenzin;12.612018;53.536187
8047350;Warenshof (D);12.645419;53.530788
8047356;Mirow;12.820759;53.27043
8047358;Wesenberg;12.962746;53.286702
8047359;Gross Quassow (D);13.003845;53.314823
8047702;Alzenau (Unterfr);9.065603;50.088716
8047703;Alzenau Burg;9.07434;50.087928
8047704;Kälberau;9.091445;50.090911
8047705;Michelbach(Unterfr);9.099389;50.099099
8047706;Niedersteinbach;9.148562;50.086596
8047707;Mömbris-Mensengesäss;9.166218;50.070309
8047708;Schimborn;9.186811;50.057764
8047709;Königshofen(Kahl);9.205986;50.058847
8047710;Blankenbach;9.230064;50.065206
8047711;Schöllkrippen;9.244214;50.085839
8047801;Riegel am Kaiserstuhl Ort;7.749704;48.154146
8047802;Endingen (Baden);7.701918;48.14425
8047803;Königschaffhausen;7.658069;48.13719
8047804;Sasbach (Rhein);7.620345;48.138749
8047805;Jechtingen;7.610624;48.119844
8047806;Burkheim-Bischoffingen;7.611766;48.104006
8047807;Oberrotweil;7.620899;48.089842
8047808;Achkarren;7.60787;48.060088
8047810;Bahlingen am Kaiserstuhl;7.741516;48.124494
8047811;Nimburg(Baden);7.76014;48.105715
8047812;Eichstetten;7.748021;48.092901
8047813;Bötzingen;7.721616;48.070174
8047814;Bötzingen Mühle;7.727931;48.075552
8047816;Riegel-Malterdingen SWEG;7.770145;48.152039
8047842;Bahlingen-Riedlen;7.747776;48.118019
8047958;Engelsdorf Werkstätten;12.456179;51.340599
8047962;Bagenz (D);14.426908;51.654888
8047963;Spremberg;14.397498;51.574757
8047964;Schleife (D);14.532101;51.535432
8047965;Weisswasser(Oberlausitz);14.638027;51.505442
8047966;Rietschen (D);14.783843;51.398838
8047967;Hähnichen (D);14.856726;51.364119
8047969;Horka (D);14.902096;51.303984
8047970;Kodersdorf (D);14.916232;51.259554
8047972;Görlitz Weinhübel;14.970271;51.128664
8047973;Hagenwerder (D);14.960228;51.070117
8047975;Hirschfelde (D);14.891018;50.943388
8047978;Grosspösna (D);12.488839;51.266709
8047980;Lauterbach Steinbach;12.619387;51.175036
8047982;Leipzig Holzhausen;12.461448;51.306041
8047984;Leipzig-Mölkau;12.45982;51.325238
8047986;Oberholz (D);12.506422;51.257796
8047987;Otterwisch (D);12.601793;51.200328
8047988;Tautenheim;12.679108;51.090063
8048535;Putbus(Rügen);13.48097;54.356764
8048536;Lauterbach Mole;13.503118;54.342219
8048702;Bad Krozingen Ost;7.70979;47.91714
8048703;Oberkrozingen;7.715884;47.910557
8048704;Staufen (Brsg);7.728343;47.885027
8048720;Staufen (Brsg) Süd;7.727759;47.878447
8048721;Etzenbach;7.748889;47.86677
8048722;Dietzelbach;7.763382;47.859373
8048723;Hof (Schw);7.772654;47.857122
8048724;Münstertal (Schw);7.781217;47.855074
8048903;Kiel-Ellerbeck;10.170073;54.314117
8049000;Hohenwarth Campingplatz;12.924448;49.204834
8049011;Gestratz, Schule;9.985051;47.647621
8049101;Münchingen;9.096218;48.855236
8049102;Schwieberdingen;9.071396;48.870579
8049103;Hemmingen;9.031696;48.867783
8049104;Heimerdingen;8.985433;48.851473
8049216;Bensersiel (Schiff);7.574671;53.677439
8049301;Zellerthal;12.865143;49.174934
8049302;Grafenwiesen;12.877825;49.202635
8049304;Watzelsteg;12.899847;49.206939
8049305;Hohenwarth;12.943161;49.205389
8049306;Arrach;13.002804;49.195364
8049307;Frahelsbruck;13.027454;49.191145
8049308;Lam;13.051003;49.191555
8050641;Bad St. Peter-Ording;8.614736;54.317293
8050642;Bad St. Peter Süd;8.648041;54.30501
8050643;Felde;9.947018;54.309847
8050644;Garding(Schlesw);8.77762;54.326053
8050645;Harblek;8.962646;54.361971
8050649;Katharinenheerd;8.830489;54.334163
8050650;Kating;8.872281;54.32603
8050655;Sandwehle;8.758482;54.325749
8050657;Tating;8.709512;54.322847
8050658;Tönning(Schlesw);8.937601;54.314139
8050659;Witzwort;8.998558;54.386097
8050700;Deezbüll;8.818274;54.77697
8050701;Niebüll NEG;8.832959;54.78955
8050704;Maasbüll(b Niebüll);8.812742;54.75445
8050706;Dagebüll Kirche;8.729485;54.730283
8050708;Dagebüll Mole;8.690989;54.729909
8050802;Neckarbischofsheim Stadt;8.963686;49.296035
8050803;Neckarbischofsheim Helmhof;8.995621;49.278376
8050804;Untergimpern;9.011964;49.269021
8050805;Obergimpern;9.044019;49.255404
8050806;Siegelsbach;9.087386;49.271227
8050807;Hüffenhardt;9.086804;49.291132
8050809;Neidenstein;8.890152;49.320237
8050810;Waibstadt;8.919354;49.300941
8050811;Eschelbronn;8.867796;49.323982
8050812;Helmstadt(Baden);8.97513;49.320089
8050813;Aglasterhausen;8.990838;49.350097
8051202;Frickenhausen;9.35801;48.595369
8051203;Linsenhofen;9.371531;48.579867
8051204;Neuffen;9.374079;48.558556
8051209;Kiel Schulen am Langsee;10.156965;54.307205
8051228;Nürtingen-Rossdorf;9.345713;48.608573
8051247;Nürtingen Vorstadt;9.340072;48.620334
8051331;Berlin Alt-Reinickendorf;13.349617;52.578091
8051393;Helgoland (Südhafen);7.891169;54.177022
8051465;Cuxhaven (Fährhafen);8.701567;53.875895
8051997;Kronshagen;10.085525;54.330872
8052002;Erbstorf Ziegelei;10.463638;53.263203
8052004;Scharnebeck;10.504538;53.286625
8052005;Rullstorf;10.528565;53.288968
8052006;Boltersen;10.5696;53.2862
8052007;Neetze;10.626113;53.269789
8052008;Neu Neetze;10.663314;53.286225
8052014;Bleckede;10.726959;53.292089
8052100;Erbstorf (Kr Uelzen);10.476233;53.272749
8053400;Agatharied (D);11.824472;47.765606
8053402;Bad Tölz (D);11.57394;47.760578
8053403;Bayrischzell (D);12.011157;47.675545
8053404;Darching (Bay);11.777253;47.870798
8053405;Fischbachau (D);11.93354;47.705654
8053406;Fischhausen-Neuhaus (D);11.873281;47.70626
8053407;Gaissach (D);11.575401;47.737467
8053408;Geitau (D);11.966403;47.693887
8053409;Gmund(Tegernsee);11.734868;47.74951
8053410;Hausham(Bay);11.840257;47.750412
8053411;Lenggries;11.573539;47.680395
8053412;Miesbach(Oberbay);11.830816;47.790829
8053413;Moosrain(Bay);11.72055;47.767574
8053414;Obergries(Oberbay);11.563533;47.707537
8053415;Osterhofen(Oberbay);11.986881;47.687655
8053416;Reichersbeuern(Bay);11.635984;47.774638
8053417;Schaftlach(Oberbay);11.684123;47.795471
8053418;Schliersee(Oberbay);11.859586;47.735581
8053419;Tegernsee(Oberbay);11.756616;47.714476
8053420;Warngau(Bay);11.709472;47.83357
8054679;Sternsiedlung Nord, Leipzig;12.34511;51.375193
8054960;Westbahnhof, Gladbeck;6.978814;51.576302
8055195;Hassel Bahnhof, Gelsenkirchen;7.066413;51.61153
8055378;Herrlishöfen;9.808465;48.13944
8055379;Barabein;9.826902;48.144734
8055380;Sulmingen;9.863192;48.151937
8055381;Maselheim;9.877614;48.133249
8055382;Wennedach;9.902746;48.119398
8055383;Reinstetten;9.93981;48.109047
8055384;Ochsenhausen;9.947367;48.071069
8055385;Bredstedt Bahnhof;8.970358;54.621059
8055386;Schlüttsiel;8.754857;54.682008
8055405;List(Sylt);8.439799;55.015779
8055409;Hörnum(Sylt);8.29439;54.757926
8056049;Olbrichtstr., Leipzig;12.355542;51.374835
8056496;Hachenburg, Schulzentrum;7.821335;50.657056
8058181;Crivitz (D);11.645071;53.572518
8058182;Gross Brütz(Meck);11.251439;53.653088
8058183;Friedrichsruhe(Meck);11.739088;53.524802
8058184;Lützow (D);11.18043;53.655968
8058185;Plate(Meckl);11.507024;53.553205
8058186;Ruthenbeck;11.711168;53.545245
8058188;Schwerin-Margaretenhof;11.360973;53.658552
8058189;Schwerin-Warnitz;11.345565;53.6617
8058190;Schwerin-Wüstmark;11.399627;53.584045
8058191;Domsühl;11.765869;53.485372
8058192;Gadebusch (D);11.119425;53.705173
8058193;Holdorf(Meck);11.065701;53.7348
8058195;Rehna;11.049747;53.774263
8058197;Schwerin-Lankow;11.369536;53.656656
8058199;Sukow(Schwerin);11.559558;53.554785
8058542;Barchel;9.027388;53.471982
8058543;Basdahl;9.012175;53.4542
8058546;Brillit;9.01366;53.414533
8058551;Hagen (Kreis Stade);9.459899;53.549994
8058552;Gnarrenburg;9.008099;53.381236
8058554;Nordsode;8.980288;53.332837
8058555;Ostersode;8.975377;53.314658
8058557;Hüttenbusch;8.962154;53.273296
8058558;Neu St Jürgen;8.958919;53.255475
8058560;Worpswede;8.91551;53.226487
8058562;Ahrensfelde (Bz Bremen);8.818138;53.233408
8058573;Deinste;9.38676;53.543082
8058574;Fredenbeck;9.397044;53.516826
8058575;Mulsum-Essel;9.307073;53.498745
8058576;Essel;9.27274;53.490037
8058577;Bremervörde (D);9.140251;53.482954
8058578;Oerel;9.03247;53.494156
8058579;Heinschenwalde;8.972913;53.498728
8058580;Frelsdorf;8.901283;53.501305
8058581;Geestenseth;8.858373;53.506732
8058582;Wehdel;8.806549;53.512364
8058583;Sellstedt(b Bremerhaven);8.723057;53.515529
8058584;Hesedorf;9.195048;53.472715
8058585;Kutenholz;9.309961;53.470379
8058586;Brest-Aspe;9.382342;53.460587
8058587;Bargstedt;9.446276;53.457544
8058588;Harsefeld;9.498657;53.450062
8058600;Apensen;9.612345;53.441667
8058604;Ruschwedel;9.560046;53.446216
8059001;Auerbach(Vogtland) ob Bf;12.382054;50.519136
8059002;Auerbach(Vogtland) Haltestelle;12.379204;50.506955
8059003;Falkenstein(Vogtl);12.361094;50.479056
8059004;Gunzen (D);12.333347;50.351499
8059005;Klingenthal (D);12.462677;50.357163
8059006;Lengenfeld(Vogtl);12.373259;50.573121
8059009;Schöneck(Vogtl);12.343357;50.395988
8059010;Treuen (D);12.301859;50.547935
8059011;Voigtsgrün (D);12.426541;50.634018
8059013;Auerbach(Vogtland) unt Bf;12.391421;50.511722
8059014;Ebersbrunn;12.443215;50.651373
8059016;Ellefeld (D);12.384382;50.488003
8059017;Grünbach(Vogtl);12.372815;50.439895
8059019;Irfersgrün (D);12.409602;50.608547
8059020;Neumühle(Elster);12.169837;50.702132
8059023;Rodewisch (D);12.395337;50.528653
8059024;Stenn (D);12.441635;50.678758
8059025;Wünschendorf-Nord;12.077948;50.817438
8059026;Zwota;12.427735;50.352621
8059027;Zwota-Zechenbach;12.399987;50.351134
8059028;Zwotental;12.363835;50.36207
8059037;Zwickau Stadthalle;12.498056;50.70392
8059038;Zwickau Zentrum;12.496893;50.715544
8059039;Schöneck(Vogtl) Ferienpark;12.347044;50.38957
8059058;Greiz Dölau;12.185217;50.630879
8059060;Elsterberg-Kunstseidewerk;12.159798;50.605024
8059068;Muldenberg-Flossplatz;12.399034;50.41569
8059303;Norderstedt Mitte;9.992378;53.707687
8059304;Moorbekhalle;9.991744;53.717155
8059306;Friedrichsgabe;9.98886;53.728876
8059307;Quickborner Strasse;9.989818;53.734426
8059308;Haslohfurth;9.98676;53.744568
8059309;Meeschensee;9.97963;53.754222
8059801;Wernigerode-Westerntor;10.780256;51.83396
8059802;Wernigerode-Kirchstrasse;10.765687;51.826217
8059804;Wernigerode-Hasserode;10.743219;51.820098
8059805;Steinerne Renne;10.727011;51.8167
8059806;Tiefenbachmühle;10.813465;51.636525
8059807;Drei Annen Hohne;10.726766;51.770116
8059808;Elend;10.690129;51.74597
8059809;Sorge;10.697347;51.693414
8059810;Benneckenstein;10.714974;51.67365
8059812;Eisfelder Talmühle;10.812956;51.620408
8059813;Netzkater;10.790001;51.602659
8059815;Ilfeld;10.789808;51.578963
8059816;Niedersachswerfen Ost;10.768606;51.549567
8059818;Nordhausen-Krimderode;10.773972;51.528531
8059819;Nordhausen Altentor;10.778952;51.508043
8059820;Nordhausen Nord;10.787882;51.493979
8059822;Schierke;10.678004;51.765073
8059824;Brocken;10.618559;51.799558
8059827;Birkenmoor;10.876323;51.639655
8059828;Stiege;10.881191;51.660798
8059829;Hasselfelde;10.850903;51.687699
8059830;Sternhaus-Haferfeld;11.132586;51.698595
8059831;Sternhaus-Ramberg;11.127498;51.690311
8059832;Mägdesprung;11.132653;51.670375
8059833;Drahtzug;11.124636;51.663447
8059834;Alexisbad;11.115311;51.648132
8059835;Silberhütte(Anh);11.091686;51.629092
8059836;Ilfeld Bad;10.784562;51.593422
8059837;Strassberg(Harz);11.043781;51.620209
8059839;Harzgerode;11.142641;51.64346
8059841;Friedrichshöhe;10.937618;51.639626
8059842;Albrechtshaus;10.929267;51.642173
8059843;Osterteich;11.160691;51.720614
8059844;Güntersberge;10.985669;51.644231
8059889;Ilfeld Schreiberwiese;10.786525;51.573049
8059895;Ilfeld Neanderklinik;10.788006;51.584457
8060480;Tangermünde West;11.960454;52.547736
8060886;Zielitz Ort;11.676309;52.288285
8060978;Weil am Rhein Gartenstadt;7.616284;47.588707
8060979;Weil am Rhein Pfädlistrasse;7.626493;47.589015
8061108;Solingen Mitte;7.088716;51.16574
8061110;Solingen Grünewald;7.079004;51.163899
8061438;Alzenau Nord;9.051385;50.089443
8061546;Wössingen Ost;8.609981;49.015786
8061591;Langen-Flugsicherung;8.658565;50.005707
